satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.91,0.63,5,240,7,0,0,0,sales,61000
0.7,0.68,5,225,7,0,0,0,sales,60250
0.66,0.95,5,192,7,0,0,0,sales,58600
0.77,0.48,5,262,7,0,0,0,IT,62100
0.68,0.97,3,250,3,1,0,0,product_mng,51500
0.34,0.46,3,155,10,0,0,0,product_mng,60750
0.97,0.64,4,238,10,1,0,0,product_mng,65900
0.57,0.75,4,249,10,0,0,0,product_mng,66450
0.66,0.65,3,272,10,0,0,0,IT,66600
0.68,0.67,4,162,10,0,0,0,management,62100
0.49,0.78,4,254,10,0,0,0,management,66700
0.72,0.66,4,184,3,0,0,0,management,49200
0.77,0.89,4,269,10,0,0,0,management,67450
0.77,0.73,3,201,10,0,0,0,management,63050
0.59,0.73,4,247,10,0,0,0,management,66350
0.41,0.67,6,221,10,0,0,0,marketing,67050
0.94,0.64,5,247,10,0,0,0,sales,67350
0.91,0.61,4,135,10,0,0,0,accounting,60750
0.7,0.84,3,260,4,1,0,0,support,54000
0.51,0.52,3,188,3,0,0,0,technical,48400
0.22,0.7,4,159,5,0,0,0,management,51950
0.69,0.65,3,153,2,0,0,0,marketing,44650
0.2,0.68,5,167,7,0,0,0,marketing,57350
0.9,0.85,3,158,7,0,0,0,marketing,54900
0.76,0.85,3,180,7,0,0,0,sales,56000
0.88,0.51,3,211,7,0,0,0,sales,57550
0.31,0.63,4,104,7,1,0,0,sales,53200
0.17,0.66,6,174,3,0,0,0,sales,50700
0.91,0.77,3,195,7,0,0,0,sales,56750
0.97,0.38,5,211,7,1,0,0,sales,59550
0.61,0.77,5,232,7,0,0,0,sales,60600
0.74,0.67,5,216,3,0,0,0,sales,51800
0.65,0.82,5,265,3,0,0,0,IT,54250
0.87,0.73,5,184,3,0,0,0,product_mng,50200
0.56,0.71,5,244,3,0,0,0,product_mng,53200
0.78,0.69,4,202,3,0,0,0,product_mng,50100
0.73,0.57,3,146,2,0,0,0,product_mng,44300
0.66,0.78,4,161,6,0,0,0,IT,54050
0.15,0.81,5,280,3,1,0,0,RandD,55000
0.52,0.69,5,208,8,1,0,0,RandD,61400
0.44,0.66,6,134,8,0,0,0,RandD,58700
0.7,0.7,3,162,8,0,0,0,RandD,57100
0.63,0.52,5,209,8,1,0,0,RandD,61450
0.89,0.59,3,265,8,0,0,0,RandD,62250
0.96,0.85,4,173,3,0,0,0,marketing,48650
0.98,0.99,4,261,10,1,0,0,sales,67050
0.62,0.82,3,204,10,0,0,0,accounting,63200
0.62,0.73,3,144,10,1,0,0,support,60200
0.69,0.43,5,113,8,0,0,0,technical,56650
0.5,0.91,4,144,8,0,0,0,management,57200
0.71,0.93,5,140,8,0,0,0,marketing,58000
0.5,0.68,3,245,4,0,0,0,marketing,53250
0.93,0.6,3,188,3,0,0,0,marketing,48400
0.95,0.77,5,199,10,1,0,0,sales,64950
0.17,0.61,6,154,10,1,0,0,sales,63700
0.92,0.68,4,138,7,0,0,0,sales,54900
0.64,0.48,3,147,7,0,0,0,sales,54350
0.27,0.42,6,173,7,0,0,0,sales,58650
0.66,0.87,3,223,7,0,0,0,sales,58150
0.59,0.69,3,200,3,0,0,0,sales,49000
0.93,0.98,4,189,10,0,0,0,sales,63450
0.58,0.67,5,133,10,0,0,0,technical,61650
0.96,0.6,3,160,10,0,0,0,support,61000
0.69,0.85,3,153,10,0,0,0,support,60650
0.41,0.38,4,142,10,1,0,0,support,61100
0.36,0.41,3,167,10,0,0,0,support,61350
0.71,0.78,4,227,2,0,0,0,support,49350
0.94,0.9,4,144,4,0,0,0,support,49200
0.51,0.76,4,140,3,0,0,0,support,47000
0.83,0.48,4,220,3,1,0,0,support,51000
0.22,0.62,3,180,3,0,0,0,support,48000
0.66,0.89,4,173,4,0,0,0,support,50650
0.14,0.58,3,179,5,0,0,0,support,51950
0.16,0.96,5,137,5,1,0,0,technical,51850
0.81,0.78,3,165,3,0,0,0,technical,47250
0.73,0.94,3,177,3,0,0,0,technical,47850
0.7,0.58,5,168,3,0,0,0,management,49400
0.62,0.73,3,245,4,0,0,0,IT,53250
0.5,0.83,5,258,2,0,0,0,IT,51900
0.7,0.88,3,159,2,0,0,0,IT,44950
0.53,0.73,3,163,3,1,0,0,IT,47150
0.87,0.9,3,174,2,0,0,0,IT,45700
0.59,0.6,3,214,2,1,0,0,product_mng,47700
0.94,0.67,4,191,3,1,0,0,product_mng,49550
0.2,0.53,5,272,5,0,0,0,product_mng,58600
0.42,0.44,3,183,2,0,0,0,product_mng,46150
0.43,0.66,4,135,2,0,0,0,IT,44750
0.43,0.76,6,154,2,0,0,0,management,47700
0.77,0.86,5,238,3,0,0,0,management,52900
0.76,0.98,2,235,3,0,0,0,management,49750
0.82,0.9,3,215,4,0,0,0,management,51750
0.75,0.66,5,234,2,0,0,0,management,50700
0.63,0.98,4,187,3,0,0,0,management,49350
0.51,0.75,3,133,3,0,0,0,sales,45650
0.23,0.7,3,123,5,0,0,0,sales,49150
0.77,0.58,4,202,3,0,0,0,sales,50100
0.54,0.63,4,140,3,0,0,0,sales,47000
0.63,0.85,4,182,3,1,0,0,sales,49100
0.55,0.45,3,179,2,1,0,0,sales,45950
0.31,0.63,3,150,3,1,0,0,sales,46500
0.98,0.74,4,151,3,0,0,0,sales,47550
0.16,0.95,6,117,7,0,0,0,sales,55850
0.54,0.78,3,156,7,0,0,0,sales,54800
0.73,0.48,3,211,7,0,0,0,sales,57550
0.16,0.63,6,286,7,0,0,1,sales,64300
0.57,0.82,5,233,7,0,0,1,sales,60650
0.88,0.88,4,222,3,1,0,1,sales,51100
0.95,0.81,4,258,7,0,0,1,sales,60900
0.93,0.7,5,231,7,0,0,1,sales,60550
0.91,0.58,3,220,7,0,0,1,sales,58000
0.77,0.82,4,134,3,0,0,1,sales,46700
0.24,0.94,6,141,3,1,0,0,sales,49050
0.74,0.74,5,160,3,1,0,0,sales,49000
0.53,0.59,4,259,3,0,0,0,sales,52950
0.89,0.77,5,232,3,0,0,0,sales,52600
0.23,0.77,5,272,2,0,0,0,sales,52600
0.69,0.66,3,215,6,0,0,0,sales,55750
0.52,0.72,4,222,3,0,0,0,sales,51100
0.9,0.58,3,244,8,0,0,0,sales,61200
0.92,0.63,5,224,8,1,0,0,sales,62200
0.72,0.59,5,200,8,1,0,0,sales,61000
0.92,0.61,4,143,8,0,0,0,sales,57150
0.79,0.86,5,238,8,0,0,0,sales,62900
0.48,0.89,4,145,3,0,0,0,sales,47250
0.27,0.76,4,108,10,0,0,0,sales,59400
0.67,0.49,3,247,10,0,0,0,sales,65350
0.48,0.7,3,213,10,0,0,0,sales,63650
0.99,0.6,4,209,8,1,0,0,IT,60450
0.49,0.88,4,240,8,0,0,0,product_mng,62000
0.39,0.45,3,100,8,1,0,0,product_mng,54000
0.99,0.92,4,265,4,1,0,0,product_mng,55250
0.78,0.57,3,209,3,0,0,0,product_mng,49450
0.5,0.73,3,154,10,0,0,0,IT,60700
0.61,0.79,5,230,10,0,0,0,management,66500
0.88,0.6,4,208,7,0,0,1,management,58400
0.44,0.44,2,141,7,1,0,1,management,53050
0.73,0.78,3,262,7,1,0,1,management,60100
0.58,0.84,4,206,7,0,0,1,management,58300
0.74,0.98,3,166,3,1,0,1,management,47300
0.32,0.48,4,117,10,0,0,1,marketing,59850
0.88,0.83,4,273,10,0,0,0,sales,67650
0.81,0.9,4,270,10,0,0,0,accounting,67500
0.59,0.92,3,138,10,0,0,0,support,59900
0.79,0.65,3,235,10,0,0,0,technical,64750
0.92,0.64,4,190,10,1,0,0,management,63500
0.76,0.85,3,192,3,0,0,0,marketing,48600
0.91,0.65,5,214,3,1,0,0,marketing,51700
0.8,0.84,4,242,2,1,0,0,marketing,50100
0.73,0.72,4,233,2,0,0,0,sales,49650
0.88,0.53,3,218,4,0,0,0,sales,51900
0.65,0.4,5,125,4,0,0,0,sales,49250
0.84,0.5,4,178,2,0,0,0,sales,46900
0.93,0.5,5,272,3,0,0,0,sales,54600
0.64,0.6,3,265,4,0,0,0,sales,54250
0.66,0.72,4,271,3,0,0,0,sales,53550
0.76,0.56,3,179,3,1,0,0,sales,47950
0.34,0.72,3,118,4,0,0,0,IT,46900
0.48,0.8,4,196,5,0,0,0,product_mng,53800
0.79,0.61,4,173,2,0,0,0,product_mng,46650
0.82,0.67,4,156,3,0,0,0,product_mng,47800
0.51,0.71,2,180,3,0,0,0,product_mng,47000
0.84,0.78,4,263,3,0,0,0,IT,53150
0.66,0.79,5,134,3,0,0,0,management,47700
0.72,0.88,3,189,3,1,0,0,management,48450
0.53,0.91,4,167,4,0,0,0,management,50350
0.81,0.8,5,132,2,1,0,0,management,45600
0.58,0.9,3,209,2,0,0,0,management,47450
0.82,0.56,2,227,5,1,0,0,management,53350
0.72,0.99,4,239,3,0,0,0,marketing,51950
0.9,0.54,4,172,4,0,0,0,sales,50600
0.98,0.91,3,188,4,0,0,0,accounting,50400
0.56,0.74,3,265,3,0,0,0,support,52250
0.77,0.82,3,153,3,1,0,0,technical,46650
0.61,0.89,4,242,2,0,0,0,management,50100
0.97,0.61,4,262,3,1,0,1,marketing,53100
0.64,0.55,3,246,2,0,0,1,marketing,49300
0.99,0.97,4,211,2,0,0,1,marketing,48550
0.61,0.42,3,145,4,0,0,1,sales,48250
0.72,0.71,4,256,3,0,0,1,sales,52800
0.67,0.91,2,245,2,1,0,1,sales,48250
0.9,0.56,3,151,3,0,0,0,sales,46550
0.9,0.73,4,245,2,0,0,0,sales,50250
0.63,0.61,4,171,3,0,0,0,sales,48550
0.64,0.88,3,252,2,0,0,0,sales,49600
0.44,0.65,3,175,2,0,0,0,IT,45750
0.64,0.94,4,210,3,0,0,0,product_mng,50500
0.65,0.95,2,180,2,0,0,0,product_mng,45000
0.69,0.9,5,103,5,0,0,0,product_mng,50150
0.93,0.51,4,110,3,0,0,0,product_mng,45500
0.73,0.9,5,184,3,0,0,0,IT,50200
0.83,0.6,4,161,2,0,0,0,management,46050
0.82,0.49,5,210,3,0,0,0,management,51500
0.39,0.91,2,212,2,0,0,0,management,46600
0.53,0.47,6,106,6,0,0,0,management,53300
0.88,0.81,4,179,3,0,0,0,management,48950
0.8,0.6,5,217,3,0,0,0,management,51850
0.68,0.79,4,184,3,0,0,0,marketing,49200
0.66,0.6,3,210,2,0,0,0,sales,47500
0.61,0.61,4,246,2,0,0,0,accounting,50300
0.74,0.55,4,262,3,0,0,0,support,53100
0.61,0.83,4,245,3,1,0,1,technical,52250
0.57,0.99,3,222,3,1,0,1,management,50100
0.68,0.54,4,146,4,0,0,1,marketing,49300
0.75,0.79,4,263,3,0,0,1,marketing,53150
0.29,0.57,5,134,2,0,0,1,marketing,45700
0.81,0.81,5,250,4,0,0,1,sales,55500
0.53,0.68,4,173,3,0,0,0,sales,48650
0.42,0.96,6,173,3,0,0,0,sales,50650
0.64,0.67,4,252,3,1,0,0,sales,52600
0.63,0.5,2,230,4,0,0,0,sales,51500
0.81,0.81,4,212,2,1,0,0,sales,48600
0.71,0.66,5,187,2,0,0,0,sales,48350
0.7,0.83,5,241,2,0,0,0,sales,51050
0.53,1.0,3,164,4,0,0,0,IT,49200
0.16,0.93,6,218,6,1,0,0,product_mng,58900
0.17,0.55,4,194,3,0,0,0,product_mng,49700
0.7,0.95,3,158,2,0,0,0,product_mng,44900
0.43,0.88,2,149,4,0,0,0,product_mng,47450
0.49,0.62,4,161,2,0,0,0,IT,46050
0.5,0.9,5,226,2,0,0,0,management,50300
0.57,0.59,2,111,2,0,0,0,management,41550
0.68,0.75,4,258,3,0,0,0,management,52900
0.62,0.61,3,266,2,0,0,0,management,50300
0.69,0.75,3,253,3,0,0,0,management,51650
0.63,0.7,5,160,3,0,0,0,management,49000
0.76,0.62,5,230,3,1,0,0,marketing,52500
0.62,0.76,5,198,3,0,0,0,sales,50900
0.82,0.69,3,250,3,0,0,0,accounting,51500
0.2,0.7,4,225,5,0,0,0,support,55250
0.16,0.7,3,178,3,1,0,0,technical,47900
0.2,0.78,4,196,3,0,0,0,management,49800
0.53,0.51,4,240,2,0,0,0,marketing,50000
0.71,0.63,3,204,3,0,0,0,marketing,49200
0.7,0.93,3,250,3,0,0,0,marketing,51500
0.92,0.94,2,224,2,0,0,0,sales,47200
0.81,0.92,4,268,3,0,0,0,sales,53400
0.79,0.62,5,167,3,0,0,0,sales,49350
0.53,0.64,3,168,3,0,0,0,sales,47400
0.51,0.56,4,168,2,0,0,0,sales,46400
0.78,0.9,5,158,3,0,0,0,sales,48900
0.5,0.91,3,240,3,0,0,0,sales,51000
0.92,1.0,4,261,4,0,0,0,sales,55050
0.59,0.54,4,176,2,0,0,0,technical,46800
0.77,0.55,3,217,3,0,0,0,support,49850
0.74,0.87,5,224,2,0,0,0,support,50200
0.67,0.97,4,196,3,0,0,0,support,49800
0.56,0.59,3,223,3,0,0,0,support,50150
0.84,0.44,5,131,5,1,0,0,support,51550
0.53,0.77,2,167,2,0,0,0,support,44350
0.86,0.71,5,273,3,0,0,0,support,54650
0.77,0.68,3,98,3,0,0,0,support,43900
0.97,0.94,4,253,3,0,0,0,support,52650
0.69,0.87,5,174,3,0,0,0,support,49700
0.73,0.9,3,274,2,0,0,0,support,50700
0.42,0.47,6,174,5,0,0,0,technical,54700
0.4,0.47,5,173,5,0,0,0,technical,53650
0.33,0.41,2,198,4,0,0,0,technical,49900
0.68,0.66,3,238,2,0,0,0,management,48900
0.78,0.8,3,256,2,0,0,0,IT,49800
0.92,0.6,3,179,2,0,0,0,IT,45950
0.61,0.49,3,275,2,0,0,0,product_mng,50750
0.71,0.68,3,231,2,1,0,0,product_mng,48550
0.86,0.62,4,186,3,0,0,0,product_mng,49300
0.96,0.59,3,241,3,0,0,0,product_mng,51050
0.7,0.54,3,194,2,1,0,0,IT,46700
0.38,0.49,4,196,3,0,0,1,management,49800
0.39,0.75,6,185,3,0,0,1,management,51250
0.49,0.4,2,148,2,1,0,1,management,43400
0.78,0.62,4,150,3,0,0,1,management,47500
0.74,0.79,5,121,5,0,0,1,management,51050
0.82,0.76,4,266,3,0,0,1,management,53300
0.6,0.42,2,109,6,0,0,0,sales,49450
0.72,0.99,3,143,4,0,0,0,sales,48150
0.73,0.97,3,174,3,0,0,0,sales,47700
0.89,0.55,4,159,2,0,0,0,sales,45950
0.74,0.94,4,157,2,0,0,0,sales,45850
0.83,0.57,2,222,2,0,0,0,sales,47100
0.24,0.88,5,199,5,1,0,0,sales,54950
0.93,0.89,3,255,7,1,0,0,sales,59750
0.96,0.62,4,253,7,0,0,0,sales,60650
0.16,0.68,5,149,7,1,0,0,sales,56450
0.21,0.85,6,285,7,0,0,0,sales,64250
0.69,0.54,3,164,7,0,0,0,sales,55200
0.66,0.96,3,243,3,1,0,0,sales,51150
0.67,0.39,2,207,7,0,0,0,sales,56350
0.85,0.58,4,186,7,0,0,0,sales,57300
0.37,0.92,4,211,7,0,0,0,sales,58550
0.64,0.64,2,190,3,0,0,0,sales,47500
0.91,0.82,2,241,3,0,0,0,sales,50050
0.96,0.68,3,206,3,0,0,0,sales,49300
0.74,0.7,4,273,3,0,0,0,sales,53650
0.94,0.99,2,157,3,0,0,0,sales,45850
0.37,0.72,3,183,2,0,0,0,sales,46150
0.92,0.85,3,151,6,1,0,0,sales,52550
0.86,0.72,3,217,3,0,0,0,sales,49850
0.66,0.49,5,235,8,1,0,0,sales,62750
0.19,0.61,4,127,8,0,0,0,sales,56350
0.65,0.61,5,167,8,0,0,0,sales,59350
0.92,0.44,3,260,8,0,0,0,sales,62000
0.83,0.8,3,240,8,0,0,0,sales,61000
0.94,0.82,4,187,3,0,0,0,sales,49350
0.42,0.69,3,126,2,0,0,0,sales,43300
0.78,0.53,6,168,3,0,0,0,sales,50400
0.58,0.76,4,197,5,0,0,0,sales,53850
0.5,0.64,2,170,8,0,0,0,sales,56500
0.82,0.76,3,219,8,1,0,0,IT,59950
0.97,0.92,6,137,8,1,0,0,product_mng,58850
0.8,0.93,3,225,4,0,0,0,product_mng,52250
0.82,0.84,3,194,3,0,0,0,product_mng,48700
0.95,0.99,5,251,4,0,0,0,product_mng,55550
0.88,0.51,5,195,4,0,0,0,IT,52750
0.5,0.86,3,180,7,0,0,1,management,56000
0.53,0.8,2,225,7,1,0,1,management,57250
0.82,0.74,3,229,7,0,0,1,management,58450
0.15,0.74,6,144,7,0,0,1,management,57200
0.92,0.7,3,129,3,0,0,1,management,45450
0.53,0.74,3,172,10,0,0,1,management,61600
0.58,1.0,4,220,10,0,0,0,marketing,65000
0.88,0.74,3,273,10,0,0,0,sales,66650
0.85,0.72,3,245,10,0,0,0,accounting,65250
0.99,0.68,5,264,10,1,0,0,support,68200
0.94,0.73,3,268,10,0,0,0,technical,66400
0.63,0.94,3,172,3,0,0,0,management,47600
0.85,0.9,3,245,3,0,0,0,marketing,51250
0.95,0.66,5,192,3,0,0,0,marketing,50600
0.71,0.66,3,268,4,0,0,0,marketing,54400
0.49,0.88,4,244,3,0,0,0,sales,52200
0.71,0.69,4,222,4,0,0,0,sales,53100
0.52,0.62,5,239,2,0,0,0,sales,50950
0.48,0.72,3,143,4,0,0,0,sales,48150
0.82,0.79,3,160,3,0,0,0,sales,47000
0.83,0.76,2,255,7,0,0,0,sales,58750
0.85,0.87,4,152,7,0,0,0,sales,55600
0.57,0.64,4,226,7,0,0,0,sales,59300
0.16,0.63,5,266,7,0,0,0,IT,62300
0.85,0.64,5,256,7,0,0,0,product_mng,61800
0.82,0.67,3,198,3,1,0,0,product_mng,48900
0.9,0.89,4,254,7,0,0,0,product_mng,60700
0.92,0.64,2,104,7,0,0,0,product_mng,51200
0.9,0.48,4,136,7,0,0,0,IT,54800
0.82,0.8,5,205,3,0,0,0,IT,51250
0.84,0.81,4,236,3,1,0,0,IT,51800
0.92,0.65,3,176,3,0,0,0,IT,47800
0.82,0.82,3,148,3,0,0,0,IT,46400
0.8,0.8,4,146,3,1,0,0,IT,47300
0.6,0.85,3,242,2,0,0,0,IT,49100
0.14,0.38,5,115,6,1,0,0,marketing,52750
0.85,0.89,4,150,3,0,0,0,accounting,47500
0.55,0.81,3,239,8,0,0,0,accounting,60950
0.49,0.71,4,178,8,0,0,0,IT,58900
0.82,0.58,5,263,8,0,0,0,IT,64150
0.59,0.77,3,272,8,0,0,0,management,62600
0.9,0.82,3,133,8,0,0,0,marketing,55650
0.62,0.72,3,149,3,1,0,0,marketing,46450
0.61,0.68,3,193,2,0,0,0,marketing,46650
0.52,0.55,5,174,3,1,0,0,sales,49700
0.79,0.87,4,223,5,0,0,0,sales,55150
0.49,0.89,4,201,8,0,0,0,sales,60050
0.73,0.67,2,139,8,0,0,0,sales,54950
0.67,0.49,5,241,8,0,0,0,sales,63050
0.52,0.61,4,187,4,1,0,0,sales,51350
0.72,0.64,4,192,3,0,0,0,sales,49600
0.48,0.5,5,142,4,0,0,0,IT,50100
0.19,0.79,4,229,4,0,0,0,product_mng,53450
0.49,0.49,3,104,7,0,0,0,product_mng,52200
0.9,0.76,3,255,7,0,0,0,product_mng,59750
0.49,0.49,4,212,7,0,0,0,product_mng,58600
0.6,0.53,2,235,7,0,0,0,IT,57750
0.62,0.85,3,237,3,1,0,0,IT,50850
0.64,0.5,4,253,10,0,0,1,management,66650
0.22,0.94,3,193,10,0,0,1,management,62650
0.9,0.55,3,259,10,1,0,1,management,65950
0.74,0.95,5,266,10,0,0,1,management,68300
0.85,0.54,3,185,10,0,0,1,management,62250
0.33,0.65,3,172,10,0,0,1,marketing,61600
0.5,0.73,4,180,3,0,0,0,IT,49000
0.38,0.53,2,157,3,0,1,0,sales,45850
0.8,0.86,5,262,6,0,1,0,sales,60100
0.11,0.88,7,272,4,0,1,0,sales,58600
0.72,0.87,5,223,5,0,1,0,sales,56150
0.37,0.52,2,159,3,0,1,0,sales,45950
0.41,0.5,2,153,3,0,1,0,sales,45650
0.1,0.77,6,247,4,0,1,0,sales,56350
0.92,0.85,5,259,5,0,1,0,sales,57950
0.89,1.0,5,224,5,0,1,0,sales,56200
0.42,0.53,2,142,3,0,1,0,sales,45100
0.45,0.54,2,135,3,0,1,0,sales,44750
0.11,0.81,6,305,4,0,1,0,sales,59250
0.84,0.92,4,234,5,0,1,0,sales,55700
0.41,0.55,2,148,3,0,1,0,sales,45400
0.36,0.56,2,137,3,0,1,0,sales,44850
0.38,0.54,2,143,3,0,1,0,sales,45150
0.45,0.47,2,160,3,0,1,0,sales,46000
0.78,0.99,4,255,6,0,1,0,sales,58750
0.45,0.51,2,160,3,1,1,1,sales,46000
0.76,0.89,5,262,5,0,1,0,sales,58100
0.11,0.83,6,282,4,0,1,0,sales,58100
0.38,0.55,2,147,3,0,1,0,sales,45350
0.09,0.95,6,304,4,0,1,0,sales,59200
0.46,0.57,2,139,3,0,1,0,sales,44950
0.4,0.53,2,158,3,0,1,0,sales,45900
0.89,0.92,5,242,5,0,1,0,sales,57100
0.82,0.87,4,239,5,0,1,0,sales,55950
0.4,0.49,2,135,3,0,1,0,sales,44750
0.41,0.46,2,128,3,0,1,0,accounting,44400
0.38,0.5,2,132,3,0,1,0,accounting,44600
0.09,0.62,6,294,4,0,1,0,accounting,58700
0.45,0.57,2,134,3,0,1,0,hr,44700
0.4,0.51,2,145,3,0,1,0,hr,45250
0.45,0.55,2,140,3,0,1,0,hr,45000
0.84,0.87,4,246,6,0,1,0,hr,58300
0.1,0.94,6,255,4,0,1,0,technical,56750
0.38,0.46,2,137,3,0,1,0,technical,44850
0.45,0.5,2,126,3,0,1,0,technical,44300
0.11,0.89,6,306,4,0,1,0,technical,59300
0.41,0.54,2,152,3,0,1,0,technical,45600
0.87,0.88,5,269,5,0,1,0,technical,58450
0.45,0.48,2,158,3,0,1,0,technical,45900
0.4,0.46,2,127,3,0,1,0,technical,44350
0.1,0.8,7,281,4,0,1,0,technical,59050
0.09,0.89,6,276,4,0,1,0,technical,57800
0.84,0.74,3,182,4,0,1,0,technical,50100
0.4,0.55,2,147,3,0,1,0,support,45350
0.57,0.7,3,273,6,0,1,0,support,58650
0.4,0.54,2,148,3,0,1,0,support,45400
0.43,0.47,2,147,3,0,1,0,support,45350
0.13,0.78,6,152,2,0,1,0,support,47600
0.44,0.55,2,135,3,0,1,0,support,44750
0.38,0.55,2,134,3,0,1,0,support,44700
0.39,0.54,2,132,3,0,1,0,support,44600
0.1,0.92,7,307,4,0,1,0,support,60350
0.37,0.46,2,140,3,0,1,0,support,45000
0.11,0.94,7,255,4,0,1,0,support,57750
0.1,0.81,6,309,4,0,1,0,technical,59450
0.38,0.54,2,128,3,0,1,0,technical,44400
0.85,1.0,4,225,5,0,1,0,technical,55250
0.85,0.91,5,226,5,0,1,0,management,56300
0.11,0.93,7,308,4,0,1,0,IT,60400
0.1,0.95,6,244,5,0,1,0,IT,58200
0.36,0.56,2,132,3,0,1,0,IT,44600
0.11,0.94,6,286,4,0,1,0,IT,58300
0.81,0.7,6,161,4,0,1,0,IT,52050
0.43,0.54,2,153,3,0,1,0,product_mng,45650
0.9,0.98,4,264,6,0,1,0,product_mng,59200
0.76,0.86,5,223,5,1,1,0,product_mng,56150
0.43,0.5,2,135,3,0,1,0,product_mng,44750
0.74,0.99,2,277,3,0,1,0,IT,51850
0.09,0.77,5,275,4,0,1,0,product_mng,56750
0.45,0.49,2,149,3,0,1,0,product_mng,45450
0.09,0.87,7,295,4,0,1,0,product_mng,59750
0.11,0.97,6,277,4,0,1,0,product_mng,57850
0.11,0.79,7,306,4,0,1,0,product_mng,60300
0.1,0.83,6,295,4,0,1,0,product_mng,58750
0.4,0.54,2,137,3,0,1,0,marketing,44850
0.43,0.56,2,157,3,0,1,0,sales,45850
0.39,0.56,2,142,3,0,1,0,accounting,45100
0.45,0.54,2,140,3,0,1,0,support,45000
0.38,0.49,2,151,3,0,1,0,technical,45550
0.79,0.59,4,139,3,0,1,1,management,46950
0.84,0.85,4,249,6,0,1,0,marketing,58450
0.11,0.77,6,291,4,0,1,0,marketing,58550
0.11,0.87,6,305,4,0,1,0,marketing,59250
0.17,0.84,5,232,3,0,1,0,sales,52600
0.44,0.45,2,132,3,0,1,0,sales,44600
0.37,0.57,2,130,3,0,1,0,sales,44500
0.1,0.79,6,291,4,0,1,0,sales,58550
0.4,0.5,2,130,3,0,1,0,sales,44500
0.89,1.0,5,246,5,0,1,0,sales,57300
0.42,0.48,2,143,3,0,1,0,sales,45150
0.46,0.55,2,129,3,0,1,0,sales,44450
0.09,0.83,6,255,4,0,1,0,sales,56750
0.37,0.51,2,155,3,0,1,0,sales,45750
0.1,0.77,6,265,4,0,1,0,sales,57250
0.1,0.84,6,279,4,0,1,0,sales,57950
0.11,0.97,6,284,4,0,1,0,sales,58200
0.9,1.0,5,221,6,0,1,0,sales,58050
0.38,0.52,2,154,3,0,1,0,sales,45700
0.36,0.52,2,147,3,0,1,0,sales,45350
0.42,0.46,2,150,3,0,1,0,sales,45500
0.09,0.94,7,267,4,0,1,0,sales,58350
0.43,0.52,2,158,3,0,1,0,sales,45900
0.24,0.46,7,224,5,0,1,0,accounting,58200
0.91,1.0,4,257,5,0,1,0,accounting,56850
0.44,0.5,2,148,3,0,1,0,accounting,45400
0.71,0.87,3,177,4,0,1,0,hr,49850
0.4,0.49,2,155,3,0,1,0,hr,45750
0.43,0.47,2,144,3,0,1,0,hr,45200
0.09,0.85,6,289,4,0,1,0,hr,58450
0.43,0.52,2,160,3,0,1,0,technical,46000
0.9,0.96,4,258,5,0,1,0,technical,56900
0.84,1.0,5,234,5,0,1,0,technical,56700
0.37,0.48,2,137,3,0,1,0,technical,44850
0.86,0.68,5,263,2,0,1,0,technical,52150
0.11,0.84,6,251,4,0,1,0,technical,56550
0.37,0.57,2,133,3,0,1,0,technical,44650
0.4,0.46,2,132,3,0,1,0,technical,44600
0.14,0.62,4,158,4,1,1,0,technical,49900
0.4,0.46,2,135,3,0,1,0,technical,44750
0.75,1.0,4,216,6,0,1,0,technical,56800
0.11,0.84,6,300,5,1,1,0,support,61000
0.46,0.49,2,138,3,0,1,0,support,44900
0.11,0.92,6,260,4,0,1,0,support,57000
0.38,0.49,2,132,3,0,1,0,support,44600
0.7,0.89,3,183,5,0,1,0,support,52150
0.09,0.82,6,250,4,0,1,0,support,56500
0.37,0.45,2,151,3,0,1,0,support,45550
0.1,0.83,6,292,4,0,1,0,support,58600
0.38,0.57,2,140,3,0,1,0,support,45000
0.9,1.0,5,221,5,0,1,0,support,56050
0.44,0.51,2,138,3,0,1,0,support,44900
0.36,0.5,2,132,3,0,1,0,technical,44600
0.31,0.84,7,133,5,0,1,0,technical,53650
0.1,0.84,6,283,4,1,1,0,technical,58150
0.42,0.48,2,129,3,0,1,0,management,44450
0.74,1.0,4,249,5,0,1,0,IT,56450
0.73,0.87,5,257,5,0,1,0,IT,57850
0.09,0.96,6,245,4,0,1,0,IT,56250
0.45,0.53,2,155,3,0,1,0,IT,45750
0.11,0.8,6,256,4,0,1,0,IT,56800
0.37,0.47,2,152,3,0,1,0,product_mng,45600
0.84,0.99,4,267,5,0,1,0,product_mng,57350
0.41,0.46,2,151,3,0,1,0,product_mng,45550
0.76,0.92,4,239,5,0,1,0,product_mng,55950
0.11,0.87,6,306,4,0,1,0,IT,59300
0.84,0.88,4,263,5,1,1,0,marketing,57150
0.39,0.5,2,147,3,0,1,0,marketing,45350
0.11,0.91,6,278,4,0,1,0,marketing,57900
0.45,0.56,2,154,3,0,1,0,marketing,45700
0.37,0.52,2,143,3,0,1,0,marketing,45150
0.4,0.52,2,155,3,0,1,0,marketing,45750
0.39,0.48,2,160,3,0,1,0,sales,46000
0.11,0.8,6,304,4,0,1,0,accounting,59200
0.83,1.0,5,240,5,0,1,0,support,57000
