satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary_usd
0.1,0.83,6,278,4,0,1,0,marketing,44966
0.78,0.71,3,249,5,0,1,0,marketing,39183
0.35,0.99,3,236,4,0,1,0,sales,39190
0.1,0.81,7,291,4,0,1,0,sales,46390
0.11,0.8,6,306,4,0,1,0,sales,47963
0.43,0.48,2,135,3,0,1,0,sales,30529
0.38,0.45,2,156,3,0,1,0,sales,32177
0.46,0.54,2,143,3,0,1,0,sales,34726
0.89,0.82,4,243,5,0,1,0,sales,45597
0.45,0.5,2,147,3,0,1,0,sales,32096
0.44,0.53,2,159,3,0,1,0,sales,30916
0.74,0.54,5,216,3,0,1,0,sales,48010
0.45,0.54,2,152,3,0,1,0,sales,35858
0.79,0.93,4,226,5,0,1,0,sales,41732
0.79,0.91,5,271,5,0,1,0,sales,47722
0.11,0.87,6,255,4,0,1,0,sales,43838
0.42,0.48,2,140,3,0,1,0,sales,35467
0.64,0.9,6,252,2,0,1,0,sales,41398
0.4,0.55,2,159,3,0,1,0,sales,34478
0.84,0.98,5,270,5,0,1,0,sales,45216
0.73,0.92,5,232,5,0,1,0,sales,39981
0.4,0.51,2,144,3,0,1,0,accounting,38345
0.36,0.45,2,127,3,0,1,0,accounting,30296
0.43,0.47,2,131,3,0,1,0,accounting,29449
0.31,0.87,4,184,3,0,1,0,technical,36767
0.44,0.47,2,130,3,0,1,0,technical,30396
0.38,0.54,2,135,3,0,1,0,technical,32920
0.45,0.56,2,146,3,0,1,0,technical,35319
0.43,0.46,2,149,3,0,1,0,technical,36238
0.45,0.46,2,153,3,1,1,0,technical,35986
0.43,0.57,2,160,3,0,1,0,technical,33535
0.43,0.49,2,160,3,0,1,0,technical,34423
0.09,0.83,6,282,4,0,1,0,technical,46519
0.43,0.47,2,128,3,0,1,0,technical,28305
0.79,0.94,4,232,5,0,1,0,technical,44126
0.85,0.58,3,226,2,0,1,0,support,33356
0.38,0.45,2,129,3,0,1,0,support,37850
0.11,0.92,7,255,4,0,1,0,support,44038
0.83,0.99,5,258,5,0,1,0,support,44437
0.81,0.91,4,229,5,0,1,0,support,40625
0.42,0.56,2,143,3,0,1,0,support,31875
0.11,0.87,6,257,4,0,1,0,support,49935
0.11,0.85,7,275,4,0,1,0,support,48400
0.1,0.89,7,291,4,0,1,0,support,42976
0.5,0.54,5,153,4,0,1,0,support,41910
0.44,0.49,2,154,3,0,1,0,support,36983
0.11,0.9,6,301,4,0,1,0,technical,45746
0.39,0.52,2,134,3,0,1,0,technical,33766
0.11,0.78,6,245,4,0,1,0,technical,43612
0.36,0.5,2,132,3,0,1,0,management,37831
0.43,0.51,2,130,3,0,1,0,IT,30809
0.4,0.5,2,127,3,0,1,0,IT,33015
0.86,0.84,4,246,6,0,1,0,IT,43829
0.38,0.49,2,145,3,0,1,0,IT,29967
0.46,0.45,2,138,3,0,1,1,IT,38679
0.37,0.57,2,129,3,0,1,0,product_mng,29796
0.43,0.52,2,150,3,0,1,0,product_mng,34350
0.66,0.93,5,253,5,0,1,0,product_mng,40298
0.37,0.48,2,160,3,0,1,0,product_mng,33302
0.77,0.92,5,235,5,0,1,0,IT,44804
0.38,0.55,2,151,3,0,1,0,sales,31788
0.39,0.54,2,127,3,0,1,0,sales,34117
0.41,0.55,2,151,3,0,1,0,sales,33177
0.1,0.9,7,290,4,0,1,0,sales,49700
0.09,0.93,6,249,4,0,1,0,sales,47254
0.41,0.47,2,131,3,0,1,0,marketing,31383
0.39,0.46,2,159,3,0,1,0,sales,34441
0.83,0.99,4,223,5,0,1,0,accounting,42708
0.09,0.87,3,214,2,0,1,0,support,37948
0.75,0.81,5,227,5,0,1,0,technical,43385
0.44,0.54,2,127,3,0,1,0,management,33125
0.1,0.84,6,293,5,0,1,0,marketing,46941
0.42,0.46,2,141,3,0,1,0,marketing,33638
0.1,0.83,6,300,4,0,1,0,marketing,49644
0.1,0.86,6,309,4,0,1,0,sales,48465
0.31,0.77,4,149,3,0,1,0,sales,37303
0.42,0.54,2,159,3,0,1,0,sales,36057
0.38,0.5,2,152,3,0,1,0,sales,33515
0.39,0.57,2,158,3,0,1,0,sales,34997
0.1,0.97,6,254,5,0,1,0,sales,42887
0.11,0.93,6,294,4,0,1,0,sales,49272
0.1,0.92,7,269,4,0,1,0,sales,38792
0.11,0.9,7,247,4,0,1,0,sales,44432
0.44,0.65,3,271,4,0,1,0,sales,45102
0.91,0.96,4,232,5,0,1,0,sales,39290
0.72,1,4,245,5,0,1,0,sales,44349
0.66,0.66,3,225,3,0,0,0,technical,36748
0.2,0.69,6,236,4,0,0,0,technical,42277
0.97,0.78,3,268,3,1,0,0,technical,42964
0.59,0.73,2,230,3,0,0,0,technical,38295
0.88,0.6,4,162,2,0,0,0,technical,29614
0.16,0.73,4,197,2,0,0,0,technical,34008
0.61,0.96,3,247,3,0,0,0,support,41988
0.52,0.79,4,234,3,0,0,0,support,40922
0.82,0.49,4,276,4,0,0,0,support,47770
0.75,0.94,5,217,2,0,0,0,support,42556
0.62,0.5,4,156,2,0,0,0,support,33544
0.91,0.88,3,189,2,0,0,0,support,41408
0.61,0.98,2,238,4,0,0,0,support,39761
0.79,0.77,3,201,6,1,0,0,support,39343
0.9,0.93,4,263,3,1,0,0,support,39665
0.75,0.83,3,146,3,0,0,0,support,28858
0.81,0.64,4,213,3,0,0,0,support,42767
0.59,0.88,3,159,2,0,0,0,technical,37636
0.56,0.83,3,236,3,1,0,0,technical,36461
0.98,0.79,5,257,4,0,0,0,technical,42780
0.59,0.72,4,168,4,0,0,0,management,38239
0.61,0.67,4,151,3,0,0,0,IT,33249
0.78,0.7,4,139,3,0,0,0,IT,30662
0.55,0.93,5,196,3,0,0,0,IT,38274
0.2,0.97,4,237,5,0,0,0,IT,42147
0.79,0.44,2,236,3,0,0,0,IT,37128
0.52,0.98,4,265,3,0,0,0,product_mng,41906
0.97,0.52,4,207,3,0,0,0,product_mng,42023
0.63,0.94,4,219,3,0,0,0,product_mng,38292
0.85,0.99,3,208,2,0,0,0,product_mng,36526
0.59,0.74,3,240,3,0,0,0,IT,41017
0.64,0.6,3,135,3,0,0,0,RandD,35335
0.8,0.67,3,236,3,1,0,0,RandD,37463
0.61,0.75,3,140,3,0,0,0,RandD,34440
0.87,0.61,3,162,2,0,0,0,RandD,35168
0.75,0.59,3,117,3,1,0,0,RandD,30229
0.96,0.51,4,225,3,0,0,0,marketing,42508
0.75,0.92,3,211,3,0,0,0,sales,41328
0.19,0.58,4,173,5,0,0,0,accounting,37943
0.52,0.97,4,170,3,0,0,0,support,37084
0.6,0.6,3,242,3,0,0,0,technical,40905
0.9,0.81,4,175,3,0,0,0,management,35485
0.66,0.66,4,273,4,1,0,0,IT,44454
0.89,0.92,3,195,2,0,0,0,marketing,35858
0.54,0.93,4,184,2,1,0,0,marketing,32130
0.99,0.55,3,170,3,0,0,0,marketing,36847
0.66,0.56,4,185,3,0,0,0,sales,34599
0.92,0.64,4,259,2,0,0,0,sales,41898
0.19,0.72,4,102,3,0,0,0,sales,31521
0.39,0.37,5,156,4,0,0,0,sales,37896
0.41,0.68,3,191,4,0,0,0,sales,41680
0.6,0.49,3,239,2,0,0,0,sales,38890
0.95,0.54,4,235,4,0,0,0,sales,38651
0.51,0.87,2,130,4,0,0,0,sales,31762
0.54,0.74,2,166,3,0,0,0,sales,33101
0.16,0.54,5,206,5,0,0,0,sales,43286
0.98,0.77,3,191,2,0,0,0,sales,36145
0.65,0.75,3,214,3,0,0,0,sales,35792
0.38,0.5,3,196,3,0,0,0,sales,34081
0.95,0.71,4,151,4,0,0,0,sales,37853
0.6,0.62,5,165,2,0,0,0,sales,35295
0.78,0.91,3,177,2,0,0,0,sales,39943
0.19,0.63,6,241,6,0,0,0,sales,46541
0.56,0.99,4,230,3,0,0,0,sales,44135
0.21,0.71,4,270,2,0,0,0,sales,37174
0.83,0.71,3,234,4,0,0,0,accounting,36466
0.5,0.64,3,257,2,1,0,0,accounting,35749
0.74,0.87,5,264,3,0,0,0,accounting,45172
0.75,0.83,4,133,4,0,0,0,hr,40640
0.85,0.66,4,155,4,0,0,0,hr,35394
0.93,0.59,3,202,2,0,0,0,hr,34648
0.76,0.7,3,136,2,0,0,0,hr,29577
0.91,0.78,3,269,3,1,0,0,technical,36120
0.22,0.54,6,169,4,0,0,0,technical,41646
0.78,0.52,5,192,3,1,0,0,technical,39157
0.53,0.8,4,241,3,1,0,0,technical,40176
0.58,0.69,4,165,3,0,0,0,technical,32849
0.99,0.81,3,183,2,0,0,0,technical,38949
0.62,0.64,4,163,3,0,0,0,technical,34991
0.59,0.69,3,162,3,0,0,0,technical,36634
0.13,0.76,5,219,4,0,0,0,technical,37813
0.19,0.63,4,278,6,0,0,0,technical,46023
0.94,0.99,2,273,4,0,0,0,technical,42178
0.53,0.96,4,272,2,0,0,0,support,41017
0.96,0.85,5,168,2,0,0,0,support,36286
0.62,0.87,4,221,3,1,0,0,support,40386
0.81,0.86,4,213,3,0,0,0,support,35923
0.63,0.78,4,275,3,0,0,0,support,42343
0.92,0.68,5,177,4,0,0,0,support,39634
0.83,0.74,4,249,2,0,0,0,support,39629
0.49,0.37,5,246,3,0,0,0,support,41480
0.8,0.66,4,223,3,0,0,0,support,36066
0.54,0.76,4,244,2,0,0,0,support,35505
0.37,0.72,3,169,2,1,0,0,support,28614
0.93,0.56,5,140,3,0,0,0,technical,38043
0.88,0.99,5,253,2,0,0,0,technical,42219
0.79,0.87,3,194,2,0,0,0,technical,37508
0.65,0.88,4,173,3,0,0,0,management,37516
0.72,0.7,4,172,3,0,0,0,IT,31367
0.58,0.49,3,167,3,0,0,0,IT,32983
0.37,0.51,2,153,3,0,0,0,IT,34376
0.87,0.97,4,243,3,0,0,0,IT,40588
0.63,0.72,6,163,4,0,0,0,IT,38993
0.72,0.79,3,221,3,0,0,0,product_mng,39172
0.36,0.55,3,191,3,0,0,0,product_mng,36779
0.96,0.7,4,272,3,0,0,0,product_mng,42001
0.52,0.37,2,118,2,0,0,0,product_mng,29102
0.16,0.83,5,173,4,0,0,0,IT,41605
0.63,0.55,4,200,3,1,0,0,RandD,37023
0.92,0.76,5,132,3,1,0,0,RandD,32273
0.82,0.49,4,180,2,0,0,0,RandD,33672
0.18,0.54,4,145,5,0,0,0,RandD,37478
0.73,0.48,4,139,2,0,0,0,RandD,36035
0.44,0.61,5,230,6,0,0,0,marketing,44894
0.73,0.62,4,247,4,0,0,0,sales,41484
0.62,0.95,4,140,2,0,0,0,accounting,30478
0.94,0.8,4,266,3,1,0,0,support,43363
0.76,0.74,4,261,3,0,0,0,technical,39520
0.89,0.49,4,275,3,0,0,0,management,41599
0.9,0.88,5,254,2,0,0,0,marketing,43900
1,0.93,5,231,2,0,0,0,marketing,40321
0.71,0.9,3,138,3,0,0,0,marketing,30029
0.73,0.97,4,163,3,0,0,0,sales,31826
0.97,0.9,5,262,3,0,0,0,sales,41939
0.6,0.59,4,201,3,0,0,0,sales,35118
0.82,0.67,3,229,3,0,0,0,sales,40271
0.95,0.48,4,228,2,0,0,0,sales,38105
0.88,0.65,5,228,3,0,0,0,sales,40813
0.79,0.49,3,273,3,0,0,0,sales,39083
0.52,0.96,4,171,2,0,0,0,sales,39503
0.22,0.61,3,148,5,0,0,0,sales,44706
0.59,0.96,5,211,3,0,0,0,sales,38853
0.84,0.64,2,211,3,0,0,0,sales,37732
0.54,0.41,3,175,3,0,0,0,sales,36193
1,0.86,4,245,4,0,0,0,sales,41200
0.93,0.59,3,273,2,1,0,0,sales,37269
0.96,0.55,3,225,4,1,0,0,sales,37237
0.56,0.41,5,152,3,0,0,0,sales,33761
0.49,0.66,5,194,3,0,0,0,sales,39713
0.89,0.51,4,185,3,1,0,0,sales,36050
0.57,0.91,3,193,2,0,0,0,sales,28904
0.96,0.64,3,166,2,0,0,0,accounting,35112
0.65,0.89,5,223,3,1,0,0,accounting,40054
0.14,0.66,5,281,4,1,0,0,accounting,47916
0.64,0.49,3,241,3,0,0,0,hr,40182
0.98,0.91,3,165,2,1,0,0,hr,30253
0.71,0.59,4,143,2,0,0,0,hr,28175
0.96,0.49,5,137,3,0,0,0,hr,34051
0.9,0.57,4,185,3,1,0,0,technical,35787
0.52,0.96,3,271,3,1,0,0,technical,43107
0.78,0.98,4,207,2,1,0,0,technical,36927
0.62,0.69,4,184,3,0,0,0,technical,40134
0.6,0.8,4,253,2,0,0,0,technical,35937
0.82,0.62,3,152,6,0,0,0,technical,41713
0.62,0.73,3,245,4,0,0,0,IT,42752
0.52,0.55,3,225,2,0,0,0,technical,31904
0.13,0.84,5,189,5,0,0,0,technical,44756
0.97,0.93,3,153,2,0,0,0,technical,33583
0.63,0.9,4,245,3,0,0,0,technical,41330
0.68,0.78,5,233,3,0,0,0,technical,38487
0.74,0.83,4,210,3,0,0,0,support,41788
0.89,0.57,4,176,4,0,0,0,support,35435
0.28,0.95,5,191,3,0,0,0,support,40630
0.61,0.9,3,224,3,0,0,0,support,40451
0.67,0.49,3,185,3,0,0,0,support,34014
0.86,0.64,3,245,4,0,0,0,support,45908
0.87,0.93,3,173,2,0,0,0,support,34928
0.7,0.95,4,231,3,0,0,0,support,41284
0.68,0.84,3,270,3,0,0,0,support,36882
0.69,0.75,5,196,3,0,0,0,support,44094
0.97,0.83,3,238,2,0,0,0,support,34538
0.62,0.89,4,261,2,0,0,0,technical,42212
0.55,0.87,3,201,2,0,0,0,technical,33263
0.61,0.73,3,252,3,0,0,0,technical,38252
0.15,0.81,3,191,5,0,0,0,management,41721
0.84,0.86,3,199,3,0,0,0,IT,39718
0.87,0.64,5,234,2,1,0,0,IT,36021
0.93,0.86,4,192,4,0,0,0,IT,41926
0.14,0.73,6,237,5,0,0,0,IT,47362
0.96,0.7,3,207,3,0,0,0,IT,35205
0.41,0.63,2,145,2,0,0,0,product_mng,36046
0.84,0.96,6,155,5,0,0,0,product_mng,37007
0.94,0.69,5,145,2,0,0,0,product_mng,33188
0.6,0.86,6,247,6,0,0,0,product_mng,47947
0.7,0.73,4,182,3,0,0,0,IT,35066
0.29,0.91,4,183,4,0,0,0,RandD,39409
0.31,0.51,2,146,3,0,0,0,RandD,34202
0.73,0.99,3,241,3,0,0,0,RandD,38782
0.51,0.52,5,261,3,1,0,0,RandD,44131
0.58,0.77,4,140,3,0,0,0,RandD,34529
0.59,0.97,3,257,3,0,0,0,marketing,40628
0.95,0.9,3,186,2,0,0,0,marketing,37866
0.84,0.93,3,159,3,0,0,0,sales,37126
0.28,0.37,3,164,4,1,0,0,accounting,38865
0.94,0.52,4,217,6,1,0,0,support,40577
0.49,0.59,4,137,4,0,0,0,technical,37761
0.72,0.5,4,164,2,1,0,0,management,32603
0.19,0.85,5,249,3,0,0,0,marketing,38246
0.83,0.95,3,264,2,0,0,0,marketing,38720
0.79,0.92,4,208,2,1,0,0,marketing,34739
0.72,0.61,3,175,3,0,0,0,sales,37926
0.97,0.74,4,209,2,0,0,0,sales,39086
0.92,0.83,4,268,4,0,0,0,sales,38243
0.95,0.53,3,264,3,0,0,0,sales,38329
0.76,0.64,4,234,2,0,0,0,sales,34650
0.24,0.62,5,199,4,0,0,0,sales,39293
0.89,0.99,4,205,2,0,0,1,sales,37987
0.69,0.63,5,140,4,0,0,1,sales,36894
0.92,0.98,3,257,3,0,0,1,sales,38575
0.79,0.61,4,227,2,0,0,1,sales,41200
0.87,0.94,4,189,3,0,0,1,sales,31787
0.89,0.88,5,241,2,1,0,0,sales,42642
0.75,0.77,5,199,4,0,0,0,sales,39089
0.78,0.6,4,206,3,0,0,0,sales,38204
0.13,0.62,5,268,3,0,0,0,sales,41081
0.94,0.86,3,221,3,1,0,0,sales,42107
0.94,0.88,4,262,2,0,0,0,sales,36622
0.67,0.6,5,253,6,0,0,0,sales,46179
0.6,0.73,5,241,3,0,0,0,sales,42368
0.62,0.94,4,252,4,0,0,0,accounting,38172
0.38,0.52,2,171,3,0,0,0,accounting,32550
0.8,0.77,4,194,3,0,0,0,accounting,37429
0.61,0.42,3,104,2,0,0,0,hr,28683
0.61,0.56,4,176,3,0,0,0,hr,34861
0.66,0.8,4,192,3,0,0,0,hr,36825
0.56,0.74,3,154,2,0,0,0,hr,35023
1,0.55,4,186,4,1,0,0,technical,38043
0.73,0.86,3,200,4,0,0,0,technical,41396
0.6,0.66,4,132,4,0,0,0,technical,33705
0.78,0.59,5,236,3,0,0,0,technical,37670
0.48,0.53,3,211,4,0,0,0,technical,44065
0.9,0.77,4,273,2,0,0,0,technical,38605
0.16,0.76,4,223,4,0,0,0,technical,37472
0.5,0.75,3,204,2,0,0,0,technical,31544
0.66,0.65,3,196,3,1,0,0,technical,39687
0.44,0.37,2,219,2,0,0,0,technical,34896
0.95,0.67,4,261,3,0,0,0,technical,40515
0.9,0.65,3,254,2,0,0,0,support,38001
0.27,0.48,4,185,2,0,0,0,support,38382
0.51,0.74,6,98,3,0,0,0,support,34351
0.68,0.76,3,260,4,0,0,0,support,47560
0.97,0.93,5,137,2,1,0,0,support,34684
0.91,0.75,4,159,3,1,0,0,support,38704
0.76,0.88,5,265,4,0,0,0,support,45763
0.88,0.61,4,177,4,1,0,0,support,38358
0.83,0.73,4,247,2,0,0,0,support,37482
0.78,0.54,3,161,3,0,0,0,support,36079
0.52,0.38,2,103,3,0,0,0,support,32725
0.63,0.49,4,151,3,0,0,0,technical,34218
0.9,0.74,3,193,3,0,0,0,technical,37265
0.48,0.58,3,194,3,0,0,0,technical,39990
0.7,0.6,5,208,3,0,0,0,management,44574
0.68,0.66,4,229,3,0,0,0,IT,41685
0.7,0.87,3,166,2,0,0,0,IT,38656
0.77,0.5,3,141,3,0,0,0,IT,32676
0.6,0.45,3,104,4,0,0,0,IT,35654
0.73,0.93,3,249,2,0,0,0,IT,41496
0.87,0.48,4,264,3,0,0,0,IT,39059
0.65,0.98,3,252,2,0,0,0,product_mng,37086
0.62,0.7,2,134,3,0,0,0,product_mng,37344
0.53,0.51,3,274,2,1,0,0,product_mng,36962
0.59,0.39,5,200,4,0,0,0,product_mng,37147
0.87,0.72,2,154,3,0,0,0,IT,37819
0.47,0.53,3,111,4,0,0,0,RandD,37241
0.96,0.81,3,247,3,0,0,0,RandD,40630
0.79,0.74,3,169,3,0,0,0,RandD,35535
0.84,0.6,3,250,3,1,0,0,RandD,38603
0.68,0.49,3,178,3,1,0,0,RandD,36804
0.86,0.66,4,251,3,0,0,0,RandD,44599
0.73,0.98,5,272,2,0,0,0,marketing,41696
0.9,0.67,2,229,4,0,0,0,sales,44667
0.63,0.64,3,180,3,0,0,0,accounting,33955
0.71,0.72,3,271,2,0,0,0,support,39200
0.71,0.68,5,226,3,0,0,0,technical,39367
0.95,0.62,4,150,2,0,0,0,management,31387
0.51,0.86,4,260,3,1,0,0,marketing,40717
0.77,0.91,4,161,3,0,0,0,marketing,37193
0.48,0.51,3,136,3,0,0,0,marketing,35310
0.93,0.91,2,238,2,1,0,0,sales,42126
0.83,0.86,4,98,4,0,0,0,sales,35661
0.61,0.73,5,156,4,0,0,0,sales,41175
0.97,0.89,4,248,2,0,0,0,sales,39165
0.5,0.81,3,170,2,0,0,0,sales,38395
0.84,0.54,3,245,3,0,0,0,sales,45446
0.58,0.38,4,203,5,0,0,0,sales,42577
0.59,0.72,3,182,3,0,0,0,sales,33818
0.77,0.83,3,175,3,0,0,1,sales,34577
0.78,0.4,4,145,5,1,0,1,sales,39054
0.6,0.96,4,220,3,1,0,1,sales,40241
0.53,0.77,4,259,2,1,0,1,sales,41296
0.73,0.69,3,228,2,0,0,1,sales,38250
0.76,0.94,3,189,3,0,0,0,sales,36667
0.12,0.61,6,257,3,0,0,0,sales,41159
0.2,0.98,3,180,6,0,0,0,sales,41702
0.5,0.77,4,180,3,0,0,0,sales,41737
0.79,0.65,5,215,2,1,0,0,sales,40799
0.96,0.68,3,132,2,0,0,0,sales,33636
0.26,0.69,5,213,2,0,0,0,accounting,40723
0.8,0.72,4,173,3,0,0,0,accounting,35822
0.43,0.71,3,186,2,0,0,0,accounting,33729
0.87,0.71,4,157,2,0,0,0,hr,32580
0.63,0.75,4,175,4,0,0,0,hr,38036
0.58,0.48,3,135,3,1,0,0,hr,32894
0.2,0.42,4,256,5,0,0,0,hr,46920
0.62,0.71,4,268,3,0,0,0,technical,40311
0.91,0.94,5,159,3,0,0,0,technical,34943
0.66,0.91,3,191,4,0,0,0,technical,43106
0.53,0.81,3,275,2,0,0,0,technical,38321
0.52,0.98,5,217,2,1,0,0,technical,38733
1,0.88,6,201,4,0,0,0,technical,42578
0.73,0.67,4,205,3,0,0,0,technical,35508
0.65,0.67,3,240,2,1,0,0,technical,40788
0.5,0.95,5,137,3,0,0,0,technical,37442
0.94,0.59,4,241,2,0,0,0,technical,42545
0.48,0.86,5,198,4,0,0,0,technical,38701
0.67,0.87,5,254,2,0,0,0,support,40447
0.73,0.94,4,262,3,0,0,0,support,41298
0.63,0.71,4,244,2,0,0,0,support,39459
0.84,0.84,4,266,3,0,0,0,support,37763
0.2,0.94,6,191,5,0,0,0,support,42727
0.76,0.57,3,148,3,1,0,0,support,31033
0.55,0.54,3,233,2,0,0,0,support,38245
0.8,0.55,4,178,2,1,0,0,support,30178
0.64,0.91,3,165,3,1,0,0,support,30821
0.59,0.97,5,179,6,0,0,0,support,44496
0.92,0.98,3,149,3,0,0,0,support,33282
0.75,0.76,3,269,2,1,0,0,technical,36680
0.69,0.74,5,227,2,0,0,0,technical,42027
0.82,0.93,3,247,3,0,0,0,technical,40369
0.88,0.85,3,220,3,0,0,0,management,40380
0.89,0.91,3,233,2,0,0,0,IT,36934
1,0.79,5,171,5,0,0,0,IT,47249
0.66,0.91,4,234,2,1,0,0,IT,36788
0.76,0.92,3,176,2,0,0,0,IT,38861
0.8,0.62,5,190,4,1,0,0,IT,39846
0.58,0.86,4,168,2,0,0,0,product_mng,30863
0.73,0.93,3,205,3,0,0,0,product_mng,38657
1,0.73,5,189,3,1,0,0,product_mng,39236
0.18,0.9,4,282,4,0,0,0,product_mng,41071
0.47,0.46,2,152,2,0,0,0,IT,30094
0.92,0.64,4,217,4,0,0,0,RandD,40388
0.51,0.5,4,130,3,0,0,0,RandD,35474
0.81,0.62,4,153,4,0,0,0,RandD,31073
0.52,0.57,3,270,3,0,0,0,RandD,43332
0.95,0.96,3,220,3,0,0,0,RandD,36963
0.93,0.64,4,253,3,0,0,0,RandD,37420
0.98,0.67,4,209,6,0,0,0,marketing,45402
0.79,0.79,4,231,2,0,0,0,sales,38090
0.99,0.73,4,240,4,0,0,0,accounting,44640
0.64,0.9,5,266,3,0,0,0,support,43394
0.54,0.44,3,153,2,0,0,0,technical,33346
0.79,0.59,4,187,2,0,0,0,management,35568
0.55,0.98,4,185,2,1,0,0,marketing,37056
0.18,0.81,4,147,4,0,0,0,marketing,35916
0.56,0.81,4,188,3,1,0,0,marketing,35368
0.92,0.67,2,252,2,0,0,0,sales,38924
0.99,0.75,4,163,2,0,0,0,sales,34388
0.77,0.85,4,189,2,0,0,0,sales,36133
0.49,0.52,3,156,2,0,0,0,sales,36223
0.98,0.58,3,183,3,0,0,0,sales,36065
0.18,0.54,6,209,5,1,0,0,sales,43387
0.8,0.82,4,271,4,0,0,0,sales,41650
0.81,0.77,5,251,2,0,0,0,sales,41126
0.13,0.61,5,198,5,0,0,0,sales,42774
0.58,0.97,3,274,4,1,0,1,sales,44651
0.75,0.63,4,209,3,0,0,1,sales,37102
0.8,0.94,4,271,4,0,0,1,sales,42005
0.78,0.6,4,143,2,0,0,1,sales,35730
0.92,0.6,5,236,3,1,0,1,sales,41430
0.85,0.98,5,222,3,0,0,1,sales,37834
0.52,0.63,3,233,3,0,0,1,sales,42116
0.95,0.84,3,270,3,1,0,1,sales,36453
0.81,0.92,5,258,3,0,0,1,sales,43860
0.16,0.82,6,202,4,1,0,1,sales,38336
0.91,0.74,3,150,2,0,0,0,accounting,37914
0.62,0.51,4,193,3,0,0,0,accounting,33888
0.24,0.42,5,210,5,0,0,0,accounting,45380
0.88,0.51,3,208,3,0,0,0,hr,37395
0.94,0.73,3,196,3,0,0,0,hr,36083
0.76,0.79,5,187,4,0,0,0,hr,40313
0.49,0.67,3,140,2,0,0,0,hr,34279
0.93,0.9,4,256,4,0,0,0,technical,40138
0.92,0.66,4,113,3,0,0,0,technical,31710
0.19,0.94,4,196,5,0,0,0,technical,42524
0.66,0.76,3,170,3,0,0,0,technical,31431
0.16,0.94,4,261,6,0,0,0,technical,44189
0.83,0.99,5,132,3,0,0,0,technical,43201
0.69,0.53,3,153,3,0,0,0,technical,32429
0.82,0.53,3,147,3,1,0,0,technical,37419
0.88,0.72,5,244,2,0,0,0,technical,38235
0.31,0.42,4,108,4,0,0,0,technical,36272
0.83,0.49,4,218,2,0,0,0,technical,39135
0.94,0.52,5,133,3,0,0,0,support,38472
0.65,0.79,5,233,3,0,0,0,support,40149
0.6,0.6,4,147,3,0,0,0,support,40422
0.52,0.43,3,176,3,0,0,0,support,34526
0.66,0.89,4,169,4,0,0,0,support,38635
0.87,0.87,4,144,3,0,0,0,support,35913
0.2,0.99,5,151,3,1,0,0,support,33745
0.63,0.91,4,252,3,1,0,0,support,39985
0.69,0.98,4,180,3,0,0,0,support,37503
0.48,0.61,3,251,3,0,0,0,support,38669
0.8,0.8,4,263,4,0,0,0,support,48852
0.89,0.74,5,260,6,0,0,0,technical,44403
0.67,0.63,3,227,3,0,0,0,technical,41498
0.37,0.86,6,260,3,0,0,0,technical,45041
0.93,0.61,5,158,3,0,0,0,management,36865
0.69,0.52,3,186,3,0,0,0,IT,34336
0.16,0.61,4,171,6,0,0,0,IT,39229
0.81,0.55,3,199,2,1,0,0,IT,34355
0.97,0.63,5,258,2,0,0,0,IT,35935
0.77,0.59,4,273,2,0,0,0,IT,37741
0.75,0.78,2,259,3,0,0,0,product_mng,35543
0.88,0.82,3,265,3,0,0,0,product_mng,43814
0.43,0.51,5,168,4,0,0,0,product_mng,40446
0.99,0.99,4,163,4,0,0,0,product_mng,39714
0.59,0.65,5,265,3,0,0,0,IT,43722
0.89,0.71,4,190,3,0,0,0,RandD,38017
0.54,0.73,3,157,3,0,0,0,RandD,38701
0.32,0.86,4,266,4,0,0,0,RandD,41373
0.17,0.55,6,240,6,0,0,0,RandD,46666
0.78,0.55,3,143,3,0,0,0,RandD,36217
0.73,0.68,3,121,5,0,0,0,RandD,32946
0.65,0.76,2,170,5,0,0,0,IT,45541
0.8,0.71,4,161,4,0,0,0,IT,37721
0.61,0.86,3,239,3,0,0,0,IT,39504
0.67,0.49,3,224,3,0,0,0,IT,41542
0.63,0.57,3,242,3,0,0,0,product_mng,41587
0.51,0.58,4,140,2,1,0,0,product_mng,33695
0.82,0.59,5,170,3,0,0,0,product_mng,37825
0.79,0.67,5,156,2,0,0,0,product_mng,31539
0.49,0.6,2,113,5,0,0,0,IT,33558
0.7,0.59,3,138,3,0,0,0,RandD,35393
0.13,0.5,3,137,5,0,0,0,RandD,38159
0.83,0.52,5,217,3,0,0,0,RandD,42902
0.83,0.91,3,155,3,0,0,0,RandD,34648
0.19,0.83,5,280,4,0,0,0,RandD,41031
0.8,0.81,5,248,2,1,0,0,RandD,42541
0.49,0.67,2,190,8,0,0,0,marketing,46890
0.92,0.99,3,176,8,0,0,0,sales,45745
0.81,0.55,4,217,8,0,0,0,accounting,46040
0.62,0.91,3,269,8,0,0,0,support,50760
0.21,0.7,3,238,8,0,0,0,technical,55172
0.95,0.74,5,243,6,0,0,0,management,45937
0.51,0.8,4,198,6,0,0,0,marketing,39220
0.52,0.89,3,188,6,0,0,0,marketing,39634
0.64,0.56,3,257,6,0,0,0,marketing,46113
0.62,0.79,4,268,6,0,0,0,sales,41987
